"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
0.346276,0.346276,0.346276,0.346276,0.346276,3.802496,3.802496,3.802496,3.802496,3.802496,0.540188,0.540188,0.540188,0.540188,0.540188,0.253644,0.253644,0.253644,0.253644,0.253644,0.231,0.231,0.231,0.231,0.231,0.28742,0.28742,0.28742,0.28742,0.28742,0.313052,0.313052,0.313052,0.313052,0.313052,0.287544,0.287544,0.287544,0.287544,0.287544,0.190996,0.190996,0.190996,0.190996,0.190996,1.252136,1.252136,1.252136,1.252136,1.252136,0.147472,0.147472,0.147472,0.147472,0.147472,0.104132,0.104132,0.104132,0.104132,0.104132,0.082208,0.082208,0.082208,0.082208,0.082208,0.07414,0.07414,0.07414,0.07414,0.07414,0.064284,0.064284,0.064284,0.064284,0.064284,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924
0.346276,0.346276,0.346276,0.346276,0.346276,3.802496,3.802496,3.802496,3.802496,3.802496,0.540188,0.540188,0.540188,0.540188,0.540188,0.253644,0.253644,0.253644,0.253644,0.253644,0.231,0.231,0.231,0.231,0.231,0.28742,0.28742,0.28742,0.28742,0.28742,0.313052,0.313052,0.313052,0.313052,0.313052,0.287544,0.287544,0.287544,0.287544,0.287544,0.190996,0.190996,0.190996,0.190996,0.190996,1.252136,1.252136,1.252136,1.252136,1.252136,0.147472,0.147472,0.147472,0.147472,0.147472,0.104132,0.104132,0.104132,0.104132,0.104132,0.082208,0.082208,0.082208,0.082208,0.082208,0.07414,0.07414,0.07414,0.07414,0.07414,0.064284,0.064284,0.064284,0.064284,0.064284,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924
0.346276,0.346276,0.346276,0.346276,0.346276,3.802496,3.802496,3.802496,3.802496,3.802496,0.540188,0.540188,0.540188,0.540188,0.540188,0.253644,0.253644,0.253644,0.253644,0.253644,0.231,0.231,0.231,0.231,0.231,0.28742,0.28742,0.28742,0.28742,0.28742,0.313052,0.313052,0.313052,0.313052,0.313052,0.287544,0.287544,0.287544,0.287544,0.287544,0.190996,0.190996,0.190996,0.190996,0.190996,1.252136,1.252136,1.252136,1.252136,1.252136,0.147472,0.147472,0.147472,0.147472,0.147472,0.104132,0.104132,0.104132,0.104132,0.104132,0.082208,0.082208,0.082208,0.082208,0.082208,0.07414,0.07414,0.07414,0.07414,0.07414,0.064284,0.064284,0.064284,0.064284,0.064284,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924
0.346276,0.346276,0.346276,0.346276,0.346276,3.802496,3.802496,3.802496,3.802496,3.802496,0.540188,0.540188,0.540188,0.540188,0.540188,0.253644,0.253644,0.253644,0.253644,0.253644,0.231,0.231,0.231,0.231,0.231,0.28742,0.28742,0.28742,0.28742,0.28742,0.313052,0.313052,0.313052,0.313052,0.313052,0.287544,0.287544,0.287544,0.287544,0.287544,0.190996,0.190996,0.190996,0.190996,0.190996,1.252136,1.252136,1.252136,1.252136,1.252136,0.147472,0.147472,0.147472,0.147472,0.147472,0.104132,0.104132,0.104132,0.104132,0.104132,0.082208,0.082208,0.082208,0.082208,0.082208,0.07414,0.07414,0.07414,0.07414,0.07414,0.064284,0.064284,0.064284,0.064284,0.064284,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924
0.346276,0.346276,0.346276,0.346276,0.346276,3.802496,3.802496,3.802496,3.802496,3.802496,0.540188,0.540188,0.540188,0.540188,0.540188,0.253644,0.253644,0.253644,0.253644,0.253644,0.231,0.231,0.231,0.231,0.231,0.28742,0.28742,0.28742,0.28742,0.28742,0.313052,0.313052,0.313052,0.313052,0.313052,0.287544,0.287544,0.287544,0.287544,0.287544,0.190996,0.190996,0.190996,0.190996,0.190996,1.252136,1.252136,1.252136,1.252136,1.252136,0.147472,0.147472,0.147472,0.147472,0.147472,0.104132,0.104132,0.104132,0.104132,0.104132,0.082208,0.082208,0.082208,0.082208,0.082208,0.07414,0.07414,0.07414,0.07414,0.07414,0.064284,0.064284,0.064284,0.064284,0.064284,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924,0.057924
0.222532,0.222532,0.222532,0.222532,0.222532,1.324208,1.324208,1.324208,1.324208,1.324208,3.07832,3.07832,3.07832,3.07832,3.07832,0.62196,0.62196,0.62196,0.62196,0.62196,0.277788,0.277788,0.277788,0.277788,0.277788,0.19504,0.19504,0.19504,0.19504,0.19504,0.245888,0.245888,0.245888,0.245888,0.245888,0.227444,0.227444,0.227444,0.227444,0.227444,0.184756,0.184756,0.184756,0.184756,0.184756,0.425616,0.425616,0.425616,0.425616,0.425616,0.133996,0.133996,0.133996,0.133996,0.133996,0.090532,0.090532,0.090532,0.090532,0.090532,0.074964,0.074964,0.074964,0.074964,0.074964,0.065148,0.065148,0.065148,0.065148,0.065148,0.057636,0.057636,0.057636,0.057636,0.057636,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418
0.222532,0.222532,0.222532,0.222532,0.222532,1.324208,1.324208,1.324208,1.324208,1.324208,3.07832,3.07832,3.07832,3.07832,3.07832,0.62196,0.62196,0.62196,0.62196,0.62196,0.277788,0.277788,0.277788,0.277788,0.277788,0.19504,0.19504,0.19504,0.19504,0.19504,0.245888,0.245888,0.245888,0.245888,0.245888,0.227444,0.227444,0.227444,0.227444,0.227444,0.184756,0.184756,0.184756,0.184756,0.184756,0.425616,0.425616,0.425616,0.425616,0.425616,0.133996,0.133996,0.133996,0.133996,0.133996,0.090532,0.090532,0.090532,0.090532,0.090532,0.074964,0.074964,0.074964,0.074964,0.074964,0.065148,0.065148,0.065148,0.065148,0.065148,0.057636,0.057636,0.057636,0.057636,0.057636,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418
0.222532,0.222532,0.222532,0.222532,0.222532,1.324208,1.324208,1.324208,1.324208,1.324208,3.07832,3.07832,3.07832,3.07832,3.07832,0.62196,0.62196,0.62196,0.62196,0.62196,0.277788,0.277788,0.277788,0.277788,0.277788,0.19504,0.19504,0.19504,0.19504,0.19504,0.245888,0.245888,0.245888,0.245888,0.245888,0.227444,0.227444,0.227444,0.227444,0.227444,0.184756,0.184756,0.184756,0.184756,0.184756,0.425616,0.425616,0.425616,0.425616,0.425616,0.133996,0.133996,0.133996,0.133996,0.133996,0.090532,0.090532,0.090532,0.090532,0.090532,0.074964,0.074964,0.074964,0.074964,0.074964,0.065148,0.065148,0.065148,0.065148,0.065148,0.057636,0.057636,0.057636,0.057636,0.057636,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418
0.222532,0.222532,0.222532,0.222532,0.222532,1.324208,1.324208,1.324208,1.324208,1.324208,3.07832,3.07832,3.07832,3.07832,3.07832,0.62196,0.62196,0.62196,0.62196,0.62196,0.277788,0.277788,0.277788,0.277788,0.277788,0.19504,0.19504,0.19504,0.19504,0.19504,0.245888,0.245888,0.245888,0.245888,0.245888,0.227444,0.227444,0.227444,0.227444,0.227444,0.184756,0.184756,0.184756,0.184756,0.184756,0.425616,0.425616,0.425616,0.425616,0.425616,0.133996,0.133996,0.133996,0.133996,0.133996,0.090532,0.090532,0.090532,0.090532,0.090532,0.074964,0.074964,0.074964,0.074964,0.074964,0.065148,0.065148,0.065148,0.065148,0.065148,0.057636,0.057636,0.057636,0.057636,0.057636,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418
0.222532,0.222532,0.222532,0.222532,0.222532,1.324208,1.324208,1.324208,1.324208,1.324208,3.07832,3.07832,3.07832,3.07832,3.07832,0.62196,0.62196,0.62196,0.62196,0.62196,0.277788,0.277788,0.277788,0.277788,0.277788,0.19504,0.19504,0.19504,0.19504,0.19504,0.245888,0.245888,0.245888,0.245888,0.245888,0.227444,0.227444,0.227444,0.227444,0.227444,0.184756,0.184756,0.184756,0.184756,0.184756,0.425616,0.425616,0.425616,0.425616,0.425616,0.133996,0.133996,0.133996,0.133996,0.133996,0.090532,0.090532,0.090532,0.090532,0.090532,0.074964,0.074964,0.074964,0.074964,0.074964,0.065148,0.065148,0.065148,0.065148,0.065148,0.057636,0.057636,0.057636,0.057636,0.057636,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418
